TV,Radio,Social Media,Influencer,Sales,ROI
95.0,25.72170247,3.653918832,Micro,338.7265651,2.7234160646122794
32.0,17.77874558,6.010796578,Macro,108.8352652,1.9508183969635509
23.0,3.159149146,1.838038355,Mega,84.46857638,3.017037921290593
19.0,11.84308384,1.411744529,Macro,63.78917282,1.9776627576573171
99.0,35.30814816,8.233628806,Macro,347.8821393,2.4405626666417883
21.0,17.72849806,1.316670346,Micro,72.79319186,1.8177771440984458
83.0,22.64766991,1.815303053,Macro,294.3729329,2.739296380729705
34.0,9.529038854,0.046324514,Macro,122.398031,2.8088814765887693
65.0,21.82868204,3.852364912,Macro,226.0680983,2.4930027376025348
42.0,11.66685228,3.124114188,Nano,147.6703206,2.6002431334428473
28.0,11.74288588,1.545790536,Nano,108.6542411,2.6315748173970235
84.0,23.15883778,6.493394974,Macro,301.9796888,2.6570502090674664
74.0,31.20063184,5.956147638,Macro,262.0000087,2.3570313023674343
58.0,31.49936776,5.37443682,Micro,203.0578945,2.140294630313644
63.0,21.7928057,0.393588978,Nano,223.8418947,2.6276718899316065
46.0,21.95980933,0.880593234,Micro,164.791014,2.3938124685833437
51.0,24.91648619,4.628289393,Mega,180.3746086,2.23943275394848
42.0,9.352963721,0.606126647,Mega,146.3577853,2.816788828738565
98.0,31.2897755,4.623306125,Nano,343.9400859,2.5683830267093968
18.0,10.13781443,3.181971706,Macro,66.54840294,2.1248038748102136
72.0,19.46438929,1.767531142,Nano,258.0178365,2.7674838757417737
90.0,29.94190176,8.348998109,Mega,320.7153444,2.4999072009588192
47.0,13.85470607,3.72361948,Macro,167.0873958,2.5873603004870724
11.0,15.25965583,1.938091205,Micro,42.71995548,1.5150130762920366
59.0,13.0213872,3.264331675,Micro,211.0777734,2.803689418845309
49.0,15.75874251,1.621958375,Macro,173.0991172,2.6076723338592385
51.0,23.28772776,6.650243242,Mega,178.2981283,2.2028984182911406
49.0,23.08245994,5.745417559,Macro,173.7272456,2.2321981683521073
88.0,25.7813623,5.715407905,Macro,313.6573391,2.624818550006935
49.0,15.4419208,0.064057634,Mega,175.7308268,2.724256434305557
21.0,5.092818753,1.400162555,Mega,81.00013719,2.946211481489289
84.0,33.49221879,9.638966346,Nano,297.4868165,2.3399987672714615
13.0,4.027757616,0.216286524,Micro,44.06889906,2.555601151459358
55.0,11.31363936,1.457213766,Nano,192.8000619,2.8448817302261924
73.0,18.96636214,4.058402635,Mega,260.8904476,2.7169079581845823
47.0,19.83138083,2.825675852,Micro,170.979336,2.4545874336976192
34.0,16.2792597,5.187613793,Macro,119.4727749,2.1539482465165025
98.0,26.23075658,4.307673455,Mega,347.5747397,2.7040530960690754
72.0,29.40183996,0.883780673,Micro,255.2829028,2.495784854412264
59.0,28.35102374,6.541167803,Macro,210.3998707,2.240866543237973
88.0,33.99232228,5.781691282,Mega,311.6077516,2.4387412034200366
94.0,31.21314927,6.894316975,Nano,334.3205757,2.530671317849557
55.0,13.72729882,3.332910977,Nano,201.1568419,2.7915106334921402
23.0,10.72553038,0.564039183,Nano,80.78641866,2.3560056218137015
63.0,16.10084562,3.055372489,Micro,224.1978986,2.728921848648723
31.0,7.047015203,4.181179206,Nano,107.972791,2.5568886501334283
29.0,11.53545476,3.91664274,Micro,103.8823237,2.3369498750874467
100.0,38.47062883,5.793620023,Macro,358.3505386,2.4839871378330614
21.0,6.286843929,0.13183582,Macro,71.40097342,2.604099616525267
15.0,0.388039549,1.104823047,Macro,52.03837385,3.155205686526535
63.0,13.47689876,3.355966243,Macro,226.1354247,2.8326106634341905
43.0,27.20006849,8.702652377,Mega,153.6567212,1.9474198039254798
97.0,42.33165435,8.486323788,Mega,348.3927363,2.35690367767544
19.0,9.057538981,1.480035413,Macro,69.36480656,2.3483582515865
100.0,32.40065311,3.784145331,Nano,355.0516262,2.6071311208337304
62.0,11.56312736,1.926692956,Mega,220.6092421,2.9223707405386694
37.0,7.258206804,4.58201222,Nano,131.7305548,2.6971737111839698
88.0,25.02655962,4.133996812,Nano,314.9454726,2.688152755426647
33.0,8.177614367,3.447205649,Nano,119.4005846,2.6756541439761445
37.0,5.264623343,2.531732224,Nano,130.9591588,2.9234333271627415
66.0,23.9153958,3.955480444,Mega,240.6929268,2.56408522462668
79.0,20.55638571,2.57738922,Macro,281.2953957,2.7541858302289617
67.0,27.53356057,10.45392075,Macro,242.5873706,2.310631396714795
43.0,14.10622944,0.750124734,Macro,146.5321116,2.5326883052345854
61.0,27.24136991,4.250422344,Nano,214.4367376,2.3184407218655254
81.0,30.66125373,7.211115245,Micro,291.1435571,2.4492113651847074
17.0,8.797291422,2.409158219,Macro,61.21910758,2.1703939474542677
90.0,25.22566644,3.061937926,Micro,321.0701137,2.7143174926982185
16.0,5.735731245,2.354334527,Macro,58.20951843,2.416328746501689
68.0,19.77617983,3.217632434,Micro,240.8030093,2.6463668606537682
90.0,32.72547832,8.829536236,Mega,319.4375263,2.428166857630673
61.0,22.23934576,8.19479117,Macro,214.3964426,2.3448183555791346
32.0,10.57992982,0.064459595,Mega,117.0207161,2.7441057945793546
29.0,12.99586641,0.270843681,Nano,107.4545729,2.542298008731952
92.0,31.4612923,1.744870623,Micro,330.0147603,2.6357708965408864
82.0,29.60111386,6.481908539,Macro,292.2098585,2.4746136452421514
24.0,7.47427064,0.440111075,Mega,84.23363563,2.639362917389985
45.0,18.09700717,0.102153377,Micro,160.4351038,2.5385638418517837
81.0,24.06207496,1.540092049,Nano,292.5465306,2.744283149284399
90.0,28.16502069,6.91914746,Mega,322.2334226,2.5761327541754127
62.0,27.59890985,3.606600914,Nano,218.2020915,2.3410857331440007
43.0,17.65544444,2.395348967,Micro,154.2261706,2.446062329532519
68.0,19.13141921,6.834952137,Micro,240.226864,2.556519535195072
20.0,6.416720778,2.258860613,Nano,66.76720286,2.3283643999962726
45.0,6.359354009,0.7043668,Mega,159.7073365,3.0675359735793637
60.0,15.52766221,2.055274228,Macro,210.9051685,2.7184478724718515
17.0,9.150564563,4.636304292,Macro,56.48493055,1.8347085186230772
22.0,20.34673491,5.491167097,Mega,76.96167134,1.608801141169159
24.0,4.799850688,0.570028459,Macro,90.33315235,3.0757073223853264
56.0,17.73673383,2.094383195,Micro,201.0215385,2.6509109503652337
36.0,6.101045822,3.262967852,Micro,136.9397266,3.018686300204645
15.0,3.518069641,2.293790324,Micro,55.26128448,2.6552785081648036
44.0,15.66926662,1.086781261,Nano,153.1171757,2.5201964420053025
26.0,17.83664974,5.109696734,Micro,91.75121422,1.8745263095119404
100.0,37.403986,6.441653552,Nano,354.5724021,2.4649506457359283
21.0,5.417999563,4.626973896,Mega,72.73897901,2.343019526367571
62.0,26.58627729,4.520665601,Micro,222.122981,2.3856758057241625
41.0,12.50160407,1.247269966,Macro,148.4917921,2.7122346297452538
85.0,36.0777564,11.40362504,Macro,304.9706255,2.3019885676397425
88.0,31.02302738,7.352545034,Macro,318.149536,2.517492343834916
25.0,5.384656349,0.63199073,Mega,83.57435437,2.6944999618151666
14.0,7.388485707,0.120490397,Mega,49.97649711,2.323518184610653
100.0,31.35903037,6.512735644,Macro,355.5244546,2.5786603369097247
42.0,7.277728631,0.277136782,Macro,146.9372915,2.9651435893407374
54.0,21.46940881,1.186421596,Macro,197.6658547,2.5786147466289573
23.0,10.05141481,0.156850984,Micro,82.3199865,2.4789004945531783
44.0,12.01934706,4.631654336,Nano,160.0522949,2.638906056224747
46.0,17.78260917,3.773452773,Macro,170.7813251,2.527994086512853
69.0,28.00048104,7.370702567,Micro,243.0910198,2.329100920377953
55.0,19.95572923,5.245123382,Micro,197.7353291,2.4655015833387033
40.0,9.100429136,2.705529895,Macro,147.5935729,2.8489690309889246
40.0,13.9310362,3.935940555,Nano,143.1728885,2.4741726029022093
48.0,16.36000105,3.914305454,Macro,166.6182043,2.4404232401868238
70.0,17.06761498,3.299867282,Macro,248.668284,2.751745182841797
99.0,24.97844292,2.640894757,Macro,355.5253057,2.807827873866537
72.0,24.18358539,4.736877628,Mega,249.4279628,2.4715301073828053
49.0,12.07216987,4.381532375,Macro,176.8355255,2.7016886659533217
74.0,26.31231351,5.591730811,Macro,264.5447223,2.4979661919062583
17.0,6.837294843,2.314950178,Macro,61.65362493,2.35748880757628
88.0,30.24576552,6.376378066,Macro,313.2604593,2.513682161820811
61.0,26.66674418,3.698028588,Micro,215.7972985,2.3619311027891245
13.0,7.430197108,1.294086175,Micro,44.84905295,2.064466402217095
45.0,18.80608405,1.052299168,Nano,156.5741622,2.4140928964221593
50.0,9.960473773,0.904872702,Micro,179.7250572,2.952830594233465
33.0,23.17995162,4.492850796,Macro,120.6552943,1.9886224056824189
12.0,1.228081695,1.523414744,Macro,33.50980953,2.271621029674439
35.0,13.94233165,1.387046445,Mega,123.5529594,2.4548874648676504
60.0,29.73254005,2.01239532,Mega,212.6020547,2.3173165237142834
29.0,10.37725789,0.061983883,Mega,102.7747905,2.605901784104768
93.0,37.34778216,8.278557955,Nano,333.8742928,2.4084477201304493
58.0,14.75741985,1.887767552,Mega,208.8963401,2.798523888418866
52.0,25.30055871,2.365394438,Mega,186.342862,2.339052689846316
26.0,1.218353879,1.270443869,Micro,90.05422241,3.161039760490492
68.0,21.07696395,1.240824206,Macro,247.3166842,2.7382942967206647
70.0,22.9508713,5.688322892,Mega,251.1300326,2.5459457029948807
74.0,29.20318144,5.343637998,Mega,265.6949003,2.4477446845115542
28.0,15.73250128,7.952641069,Mega,101.2398192,1.9587799239554338
97.0,34.85516799,8.128920858,Macro,349.2786694,2.495131212942779
61.0,17.99966763,0.689676121,Nano,210.8050442,2.6453354272647607
25.0,8.466518679,0.64854834,Mega,89.25059861,2.616163660481537
73.0,15.85081095,3.055215876,Mega,262.6417301,2.8577204256391515
29.0,18.18480338,1.570359462,Macro,102.5334308,2.103027142628531
67.0,12.84948587,3.413281045,Mega,237.559992,2.853135931004029
89.0,33.39187931,6.297544404,Mega,319.4471722,2.4823110010185525
31.0,14.30082434,2.954928662,Nano,109.7745496,2.274848961437827
55.0,10.56917499,2.990738288,Mega,194.9974458,2.8441903800157258
97.0,34.03091596,4.107471029,Mega,349.6290275,2.587192546026608
96.0,38.34982728,5.625677284,Nano,343.7161569,2.455545046760986
21.0,6.701206992,0.8861581,Macro,73.72119644,2.5788034749879913
75.0,27.69457686,6.330322063,Mega,264.9503875,2.4301823722590563
28.0,7.46265367,2.487820224,Micro,100.2251531,2.640946022965096
47.0,15.89286029,2.001411881,Mega,167.7246684,2.5845835508877615
95.0,43.12933167,10.17498349,Micro,339.8717323,2.2917184299952775
13.0,1.311583983,0.91786893,Micro,48.23208285,3.1670266243660437
28.0,12.99050602,3.381622724,Micro,98.90352508,2.228956055965057
99.0,36.87630184,7.618605058,Mega,351.8073281,2.4517060271001396
64.0,18.66967958,3.045508873,Mega,227.315652,2.651988009390464
70.0,24.70391519,5.052822575,Mega,253.9387745,2.545580180240169
31.0,9.847549535,0.553308611,Micro,109.5537687,2.646171446825063
70.0,24.12286029,1.07874688,Nano,252.0882419,2.64794103160307
96.0,33.73717368,8.701501372,Micro,343.0460478,2.477963962535367
100.0,32.38632069,6.903400294,Mega,350.8437408,2.518805683014477
75.0,20.77119006,1.930360197,Nano,268.8629865,2.7518804542278676
98.0,27.66981156,1.605374723,Nano,345.5559312,2.7150298600360836
71.0,30.93431708,4.066906068,Macro,251.1436688,2.369252555221468
25.0,10.69837915,1.359456063,Mega,87.9565535,2.3734941071016626
30.0,7.377348336,4.990927845,Macro,106.4830485,2.51327309246894
17.0,7.759342529,1.962255801,Nano,61.87297616,2.315466889214332
83.0,37.71626504,4.007700088,Macro,293.8381677,2.355907843359885
20.0,11.47823414,0.69576991,Nano,74.53185747,2.316524152672257
89.0,36.06087241,2.325705692,Nano,316.5823616,2.4852097161013984
16.0,13.82810314,0.890157941,Mega,54.74192597,1.7820646105472169
20.0,14.68531892,2.331899828,Mega,68.63989903,1.8542694819207222
13.0,14.52212352,2.823846857,Nano,48.8572496,1.6100078195894563
83.0,28.82671381,5.519575003,Macro,292.0895775,2.4891249689665633
47.0,22.14974584,5.275784898,Micro,169.5980174,2.27876127611418
68.0,14.02880622,1.276217736,Nano,241.2374276,2.8958328819089783
38.0,7.736680237,2.05960976,Mega,137.8130938,2.8833429081765556
77.0,29.76975537,2.856585742,Macro,270.4881539,2.467364605589227
64.0,27.02480286,3.399217629,Macro,226.7540305,2.401444349919583
94.0,16.78014184,2.965429418,Nano,334.7867143,2.9432945001491975
34.0,16.68732493,0.377600773,Mega,119.2920553,2.336085946620534
50.0,14.95740704,1.952884786,Mega,178.3745522,2.665876165416562
97.0,32.09708248,6.671544862,Micro,340.8415755,2.510459022624005
65.0,16.00937858,1.309538333,Micro,226.1451265,2.7471829681506246
66.0,21.83513317,6.269988283,Mega,232.6222384,2.4719402600864946
93.0,36.81227531,3.083608295,Mega,331.0288348,2.490888549895955
55.0,20.48868764,5.290458667,Mega,202.3547575,2.50503708879212
63.0,14.58661204,2.221679639,Nano,226.0192733,2.8320274566091554
62.0,18.22598841,6.618429614,Nano,219.8899849,2.5319990611167666
51.0,14.76555949,4.811434198,Nano,180.7565911,2.5611262488605195
20.0,12.30120609,1.12340663,Mega,75.22126744,2.25047536287505
79.0,19.48177541,2.244635012,Macro,277.4437268,2.7544288100571737
83.0,28.18172312,6.851154679,Nano,294.4679527,2.494796011001731
84.0,22.32668218,0.165284697,Micro,297.0710659,2.7896100955964314
41.0,14.81924744,6.158927918,Nano,145.2317251,2.3432720350528005
78.0,23.93088014,3.943732847,Mega,275.0988049,2.5983453175293163
73.0,31.3271272,10.26055357,Nano,259.8590832,2.267775047490386
62.0,30.09534582,8.267241169,Nano,220.8539255,2.2005603096321753
97.0,35.16687525,5.677768967,Mega,342.7315272,2.4863608531678585
97.0,35.73461699,6.814448789,Micro,347.6784806,2.4914425521888393
24.0,9.225854712,3.542555386,Micro,90.49426422,2.4611960098030563
43.0,12.32309593,1.312615046,Macro,154.6999619,2.7314914783281488
17.0,1.161547765,0.126207259,Nano,60.62366983,3.3149869817503737
39.0,16.97491196,5.187082923,Micro,144.8229801,2.3678590009537706
35.0,6.464550157,1.375936383,Mega,125.9820861,2.940724914091977
63.0,25.44021521,3.473814317,Mega,222.9887428,2.4260577405595782
70.0,20.26713398,5.456285569,Mega,247.4390273,2.5849371916068886
18.0,8.61923361,0.380371928,Mega,66.16931358,2.450751122525529
66.0,19.70536729,6.268882402,Macro,235.4197611,2.559626872612335
73.0,33.44696021,5.205860619,Mega,260.7418065,2.335290810962445
75.0,32.98398494,5.622825529,Nano,267.7448033,2.3567671884693904
78.0,18.1590474,4.246496176,Mega,274.0939965,2.7298691560046184
57.0,17.89151781,4.776428455,Micro,203.5732333,2.555271509357767
69.0,19.03006896,2.701390218,Micro,246.2403062,2.713946280935674
54.0,24.36575611,5.020143563,Macro,194.5312641,2.332903582774299
51.0,13.35489142,6.071647853,Macro,180.6283071,2.564776133608044
90.0,23.85096981,1.784880296,Macro,319.6358643,2.764158900609103
58.0,25.10416247,6.380922006,Macro,203.6774283,2.276104777602646
78.0,24.99209995,4.209574548,Macro,277.2413366,2.586166101399585
42.0,25.88765729,3.593714636,Nano,150.9429499,2.111640359340912
91.0,35.43036545,4.872217981,Nano,324.8525007,2.474075469129754
53.0,12.94363013,1.404957117,Mega,187.1575553,2.7789381032389335
65.0,18.74248941,2.46078708,Micro,231.2809731,2.682971953239268
61.0,24.66064552,3.371495534,Mega,217.4423705,2.4422907045233955
46.0,15.57567824,3.61510014,Nano,168.7156804,2.588029850120038
53.0,22.58564193,2.507439565,Mega,185.5270333,2.3757166415808366
65.0,23.57866143,2.856656795,Mega,232.5550232,2.5433828821784035
28.0,15.04649578,4.417364136,Macro,97.30120741,2.0500062064526676
26.0,3.205844812,1.792202945,Macro,95.06003466,3.0666458547710795
89.0,29.19640099,5.766582735,Mega,314.8741782,2.540066145055997
86.0,28.01877818,4.629252433,Macro,303.3890111,2.5570505429591037
27.0,13.2703404,0.858878019,Micro,92.40045362,2.246589095826698
70.0,18.78284141,3.505200696,Micro,249.5859488,2.7044234887259946
52.0,19.83234262,1.810460465,Macro,188.8523237,2.564436927828818
58.0,24.29613986,3.260725855,Macro,207.138848,2.421066343056604
10.0,2.112089417,2.920708705,Mega,32.23703002,2.144446413660154
22.0,3.119413491,2.819735385,Micro,80.24244109,2.8720431479904183
33.0,12.12654395,0.210453262,Macro,117.4527316,2.5906597000851237
55.0,16.34726096,1.401877027,Micro,193.3989459,2.658436254386405
59.0,24.11862064,4.750725408,Micro,213.9125352,2.4344386844889794
63.0,14.02166314,2.265041568,Nano,226.1960569,2.852887602442846
59.0,24.99656438,7.915971311,Nano,206.9934179,2.252069495676732
54.0,27.34182453,5.53069564,Mega,188.9448767,2.1749671395540915
31.0,11.16309579,2.308968966,Micro,105.850716,2.38016194167641
42.0,6.888967892,1.847115421,Micro,151.0677477,2.9775208852452404
41.0,5.526393657,0.482566921,Micro,147.427697,3.1361615995609897
10.0,6.090843306,1.41702401,Macro,37.33877488,2.1326855068108173
81.0,27.93114808,4.88405347,Micro,284.7101658,2.5015126443801483
56.0,20.84734986,4.647692649,Mega,202.3921238,2.483490008335766
91.0,29.89437658,5.836856118,Macro,324.7810603,2.5627546847425675
75.0,31.43960904,5.03708252,Micro,258.3127255,2.317190453763768
16.0,1.342911026,2.244921251,Mega,55.67769137,2.8424631466431665
50.0,10.70249963,3.106184502,Nano,181.4839824,2.844189390029843
17.0,9.736331095,0.598563708,Micro,53.74971174,1.9663405375205973
53.0,17.31799684,3.417844432,Mega,185.4875495,2.5155683626876297
45.0,11.70794329,3.509534146,Nano,166.6248154,2.767050738335747
74.0,22.67960376,3.535072235,Mega,259.9159326,2.5935915076247715
92.0,25.05226608,7.118749557,Micro,333.0185055,2.6819342967568387
64.0,22.85140519,0.667171404,Micro,221.5444894,2.531399595628117
18.0,7.022067609,0.289604731,Micro,61.84675049,2.4434083082003104
11.0,6.244162288,0.759346585,Macro,42.1961076,2.3437713113404146
42.0,11.75924833,5.010336123,Mega,147.8598054,2.5159239558388986
82.0,28.87955407,0.832748001,Micro,287.8613141,2.576809436055185
24.0,6.816992888,3.927796211,Macro,90.57296989,2.6068073008567145
28.0,4.140973909,2.501202365,Macro,97.13687326,2.8040060904864155
31.0,9.9541245,3.674953196,Mega,107.2140847,2.4023370016810666
83.0,32.56646841,5.179906086,Nano,295.7818291,2.449612506666181
100.0,33.3317102,6.057539518,Macro,355.8934821,2.5532347926401227
42.0,12.81137191,2.234517357,Mega,150.5288403,2.638732470195327
59.0,16.97645374,4.517268013,Nano,208.1119326,2.5854430391304852
31.0,14.95348305,0.048020677,Micro,109.541122,2.3812508967115837
87.0,27.14848005,1.178327441,Micro,308.2334271,2.6726953932549833
32.0,25.48626583,4.172270036,Mega,115.3396212,1.870618878311722
80.0,29.3511274,5.061329165,Nano,287.8993425,2.51632865112409
53.0,15.46760824,3.337645908,Mega,191.3995094,2.6655362712803803
81.0,28.10521,5.05968854,Micro,282.7692806,2.476849576500311
20.0,8.529031827,4.146156202,Macro,76.28530204,2.334655334570531
74.0,24.55606412,3.088863718,Mega,260.0143108,2.5580647881850678
15.0,12.09400595,1.192826643,Mega,54.9276914,1.9418113081205381
15.0,13.12882152,2.864042827,Macro,51.85463333,1.6731152290226876
82.0,27.87458605,2.319345751,Micro,287.7861637,2.5650777994878586
37.0,12.70924201,4.63850598,Macro,129.6371619,2.385327206637031
55.0,14.4918081,3.340074777,Mega,195.9514284,2.690462207752158
22.0,8.781468479,5.393660696,Mega,76.39933461,2.1119298355622247
78.0,26.46683247,3.613317648,Macro,280.4982549,2.595280026848195
14.0,1.173467778,1.04234225,Nano,54.05961472,3.333759745992012
13.0,2.320134594,0.98234869,Micro,49.43055198,3.032087266638291
83.0,31.67189416,3.754571593,Micro,296.6386935,2.5048344693380797
29.0,19.64763273,0.856130365,Mega,105.8301332,2.137819967280207
33.0,21.12198513,5.403303971,Nano,119.5591274,2.008543414163636
91.0,32.53312607,5.651035573,Micro,319.9299447,2.4765415561090633
