TV,Radio,Social Media,Sales,ROI,Influencer_Mega,Influencer_Micro,Influencer_Nano
87.0,26.26344606,4.66625435,314.0867756,2.66333904443097,True,False,False
23.0,3.511058483,1.668667492,82.1296575,2.9144945402543074,False,False,True
16.0,1.114215614,0.124305507,55.74975786,3.234022075831409,False,True,False
97.0,31.59758582,6.09616703,345.6002412,2.5658223480109976,False,False,False
83.0,22.12318389,4.548473435,301.0213397,2.744750531196552,True,False,False
32.0,7.235169671,4.165978174,114.2225515,2.6317864197492398,False,True,False
81.0,30.51678552,4.253765851,286.3361747,2.4733075148135293,True,False,False
81.0,35.74400862,8.48557931,290.1991827,2.3173372003923993,True,False,False
32.0,9.445032076,0.904710414,115.3592435,2.723965642228867,False,False,True
24.0,11.04100773,0.581803233,82.90996955,2.327440404299236,False,False,True
93.0,28.27465769,2.404138725,328.3217343,2.6546323526494193,True,False,False
52.0,20.59744192,5.687517289,183.6120012,2.3454313964679327,True,False,False
21.0,2.027718364,0.54277143,70.90876724,3.0083705455306333,False,False,True
15.0,7.888210849,3.998362072,53.54400783,1.991477604353918,False,False,False
62.0,19.93974943,1.581668395,222.4692477,2.663619146961003,True,False,False
45.0,14.76514666,4.973730489,159.8115953,2.4685567982927017,True,False,False
84.0,29.28103583,4.182346523,300.7539331,2.560405865005459,False,True,False
12.0,8.46670897,4.076583625,41.86991628,1.705961664187217,True,False,False
66.0,23.16259764,2.051333546,238.3714378,2.6133227095970897,True,False,False
71.0,21.68478521,4.362889043,253.4613277,2.6117197516679784,True,False,False
30.0,2.763161925,1.491292036,108.7079901,3.173543219336329,False,False,True
96.0,36.13679466,8.724352447,340.7979819,2.419389511581397,False,False,True
81.0,36.01062277,9.307983043,291.8702502,2.310587963835509,False,True,False
61.0,13.62383917,1.081630027,218.7967423,2.8901048315366666,True,False,False
88.0,31.2965668,6.268563747,312.2336302,2.4866268910788776,False,False,True
95.0,25.72170247,3.653918832,338.7265651,2.7234160646122794,False,True,False
32.0,17.77874558,6.010796578,108.8352652,1.9508183969635509,False,False,False
23.0,3.159149146,1.838038355,84.46857638,3.017037921290593,True,False,False
19.0,11.84308384,1.411744529,63.78917282,1.9776627576573171,False,False,False
99.0,35.30814816,8.233628806,347.8821393,2.4405626666417883,False,False,False
21.0,17.72849806,1.316670346,72.79319186,1.8177771440984458,False,True,False
83.0,22.64766991,1.815303053,294.3729329,2.739296380729705,False,False,False
34.0,9.529038854,0.046324514,122.398031,2.8088814765887693,False,False,False
65.0,21.82868204,3.852364912,226.0680983,2.4930027376025348,False,False,False
42.0,11.66685228,3.124114188,147.6703206,2.6002431334428473,False,False,True
28.0,11.74288588,1.545790536,108.6542411,2.6315748173970235,False,False,True
84.0,23.15883778,6.493394974,301.9796888,2.6570502090674664,False,False,False
74.0,31.20063184,5.956147638,262.0000087,2.3570313023674343,False,False,False
58.0,31.49936776,5.37443682,203.0578945,2.140294630313644,False,True,False
63.0,21.7928057,0.393588978,223.8418947,2.6276718899316065,False,False,True
46.0,21.95980933,0.880593234,164.791014,2.3938124685833437,False,True,False
51.0,24.91648619,4.628289393,180.3746086,2.23943275394848,True,False,False
42.0,9.352963721,0.606126647,146.3577853,2.816788828738565,True,False,False
98.0,31.2897755,4.623306125,343.9400859,2.5683830267093968,False,False,True
18.0,10.13781443,3.181971706,66.54840294,2.1248038748102136,False,False,False
72.0,19.46438929,1.767531142,258.0178365,2.7674838757417737,False,False,True
90.0,29.94190176,8.348998109,320.7153444,2.4999072009588192,True,False,False
47.0,13.85470607,3.72361948,167.0873958,2.5873603004870724,False,False,False
11.0,15.25965583,1.938091205,42.71995548,1.5150130762920366,False,True,False
59.0,13.0213872,3.264331675,211.0777734,2.803689418845309,False,True,False
49.0,15.75874251,1.621958375,173.0991172,2.6076723338592385,False,False,False
51.0,23.28772776,6.650243242,178.2981283,2.2028984182911406,True,False,False
49.0,23.08245994,5.745417559,173.7272456,2.2321981683521073,False,False,False
88.0,25.7813623,5.715407905,313.6573391,2.624818550006935,False,False,False
49.0,15.4419208,0.064057634,175.7308268,2.724256434305557,True,False,False
21.0,5.092818753,1.400162555,81.00013719,2.946211481489289,True,False,False
84.0,33.49221879,9.638966346,297.4868165,2.3399987672714615,False,False,True
13.0,4.027757616,0.216286524,44.06889906,2.555601151459358,False,True,False
55.0,11.31363936,1.457213766,192.8000619,2.8448817302261924,False,False,True
73.0,18.96636214,4.058402635,260.8904476,2.7169079581845823,True,False,False
47.0,19.83138083,2.825675852,170.979336,2.4545874336976192,False,True,False
34.0,16.2792597,5.187613793,119.4727749,2.1539482465165025,False,False,False
98.0,26.23075658,4.307673455,347.5747397,2.7040530960690754,True,False,False
72.0,29.40183996,0.883780673,255.2829028,2.495784854412264,False,True,False
59.0,28.35102374,6.541167803,210.3998707,2.240866543237973,False,False,False
88.0,33.99232228,5.781691282,311.6077516,2.4387412034200366,True,False,False
94.0,31.21314927,6.894316975,334.3205757,2.530671317849557,False,False,True
55.0,13.72729882,3.332910977,201.1568419,2.7915106334921402,False,False,True
23.0,10.72553038,0.564039183,80.78641866,2.3560056218137015,False,False,True
63.0,16.10084562,3.055372489,224.1978986,2.728921848648723,False,True,False
31.0,7.047015203,4.181179206,107.972791,2.5568886501334283,False,False,True
29.0,11.53545476,3.91664274,103.8823237,2.3369498750874467,False,True,False
100.0,38.47062883,5.793620023,358.3505386,2.4839871378330614,False,False,False
21.0,6.286843929,0.13183582,71.40097342,2.604099616525267,False,False,False
15.0,0.388039549,1.104823047,52.03837385,3.155205686526535,False,False,False
63.0,13.47689876,3.355966243,226.1354247,2.8326106634341905,False,False,False
43.0,27.20006849,8.702652377,153.6567212,1.9474198039254798,True,False,False
97.0,42.33165435,8.486323788,348.3927363,2.35690367767544,True,False,False
19.0,9.057538981,1.480035413,69.36480656,2.3483582515865,False,False,False
100.0,32.40065311,3.784145331,355.0516262,2.6071311208337304,False,False,True
62.0,11.56312736,1.926692956,220.6092421,2.9223707405386694,True,False,False
37.0,7.258206804,4.58201222,131.7305548,2.6971737111839698,False,False,True
88.0,25.02655962,4.133996812,314.9454726,2.688152755426647,False,False,True
33.0,8.177614367,3.447205649,119.4005846,2.6756541439761445,False,False,True
37.0,5.264623343,2.531732224,130.9591588,2.9234333271627415,False,False,True
66.0,23.9153958,3.955480444,240.6929268,2.56408522462668,True,False,False
79.0,20.55638571,2.57738922,281.2953957,2.7541858302289617,False,False,False
67.0,27.53356057,10.45392075,242.5873706,2.310631396714795,False,False,False
43.0,14.10622944,0.750124734,146.5321116,2.5326883052345854,False,False,False
61.0,27.24136991,4.250422344,214.4367376,2.3184407218655254,False,False,True
81.0,30.66125373,7.211115245,291.1435571,2.4492113651847074,False,True,False
17.0,8.797291422,2.409158219,61.21910758,2.1703939474542677,False,False,False
90.0,25.22566644,3.061937926,321.0701137,2.7143174926982185,False,True,False
16.0,5.735731245,2.354334527,58.20951843,2.416328746501689,False,False,False
68.0,19.77617983,3.217632434,240.8030093,2.6463668606537682,False,True,False
90.0,32.72547832,8.829536236,319.4375263,2.428166857630673,True,False,False
61.0,22.23934576,8.19479117,214.3964426,2.3448183555791346,False,False,False
32.0,10.57992982,0.064459595,117.0207161,2.7441057945793546,True,False,False
29.0,12.99586641,0.270843681,107.4545729,2.542298008731952,False,False,True
92.0,31.4612923,1.744870623,330.0147603,2.6357708965408864,False,True,False
82.0,29.60111386,6.481908539,292.2098585,2.4746136452421514,False,False,False
24.0,7.47427064,0.440111075,84.23363563,2.639362917389985,True,False,False
45.0,18.09700717,0.102153377,160.4351038,2.5385638418517837,False,True,False
81.0,24.06207496,1.540092049,292.5465306,2.744283149284399,False,False,True
90.0,28.16502069,6.91914746,322.2334226,2.5761327541754127,True,False,False
62.0,27.59890985,3.606600914,218.2020915,2.3410857331440007,False,False,True
43.0,17.65544444,2.395348967,154.2261706,2.446062329532519,False,True,False
68.0,19.13141921,6.834952137,240.226864,2.556519535195072,False,True,False
20.0,6.416720778,2.258860613,66.76720286,2.3283643999962726,False,False,True
45.0,6.359354009,0.7043668,159.7073365,3.0675359735793637,True,False,False
60.0,15.52766221,2.055274228,210.9051685,2.7184478724718515,False,False,False
17.0,9.150564563,4.636304292,56.48493055,1.8347085186230772,False,False,False
22.0,20.34673491,5.491167097,76.96167134,1.608801141169159,True,False,False
24.0,4.799850688,0.570028459,90.33315235,3.0757073223853264,False,False,False
56.0,17.73673383,2.094383195,201.0215385,2.6509109503652337,False,True,False
36.0,6.101045822,3.262967852,136.9397266,3.018686300204645,False,True,False
15.0,3.518069641,2.293790324,55.26128448,2.6552785081648036,False,True,False
44.0,15.66926662,1.086781261,153.1171757,2.5201964420053025,False,False,True
26.0,17.83664974,5.109696734,91.75121422,1.8745263095119404,False,True,False
100.0,37.403986,6.441653552,354.5724021,2.4649506457359283,False,False,True
21.0,5.417999563,4.626973896,72.73897901,2.343019526367571,True,False,False
62.0,26.58627729,4.520665601,222.122981,2.3856758057241625,False,True,False
41.0,12.50160407,1.247269966,148.4917921,2.7122346297452538,False,False,False
85.0,36.0777564,11.40362504,304.9706255,2.3019885676397425,False,False,False
88.0,31.02302738,7.352545034,318.149536,2.517492343834916,False,False,False
25.0,5.384656349,0.63199073,83.57435437,2.6944999618151666,True,False,False
14.0,7.388485707,0.120490397,49.97649711,2.323518184610653,True,False,False
100.0,31.35903037,6.512735644,355.5244546,2.5786603369097247,False,False,False
42.0,7.277728631,0.277136782,146.9372915,2.9651435893407374,False,False,False
54.0,21.46940881,1.186421596,197.6658547,2.5786147466289573,False,False,False
23.0,10.05141481,0.156850984,82.3199865,2.4789004945531783,False,True,False
44.0,12.01934706,4.631654336,160.0522949,2.638906056224747,False,False,True
46.0,17.78260917,3.773452773,170.7813251,2.527994086512853,False,False,False
69.0,28.00048104,7.370702567,243.0910198,2.329100920377953,False,True,False
55.0,19.95572923,5.245123382,197.7353291,2.4655015833387033,False,True,False
40.0,9.100429136,2.705529895,147.5935729,2.8489690309889246,False,False,False
40.0,13.9310362,3.935940555,143.1728885,2.4741726029022093,False,False,True
48.0,16.36000105,3.914305454,166.6182043,2.4404232401868238,False,False,False
70.0,17.06761498,3.299867282,248.668284,2.751745182841797,False,False,False
99.0,24.97844292,2.640894757,355.5253057,2.807827873866537,False,False,False
72.0,24.18358539,4.736877628,249.4279628,2.4715301073828053,True,False,False
49.0,12.07216987,4.381532375,176.8355255,2.7016886659533217,False,False,False
74.0,26.31231351,5.591730811,264.5447223,2.4979661919062583,False,False,False
17.0,6.837294843,2.314950178,61.65362493,2.35748880757628,False,False,False
88.0,30.24576552,6.376378066,313.2604593,2.513682161820811,False,False,False
61.0,26.66674418,3.698028588,215.7972985,2.3619311027891245,False,True,False
13.0,7.430197108,1.294086175,44.84905295,2.064466402217095,False,True,False
45.0,18.80608405,1.052299168,156.5741622,2.4140928964221593,False,False,True
50.0,9.960473773,0.904872702,179.7250572,2.952830594233465,False,True,False
33.0,23.17995162,4.492850796,120.6552943,1.9886224056824189,False,False,False
12.0,1.228081695,1.523414744,33.50980953,2.271621029674439,False,False,False
35.0,13.94233165,1.387046445,123.5529594,2.4548874648676504,True,False,False
60.0,29.73254005,2.01239532,212.6020547,2.3173165237142834,True,False,False
29.0,10.37725789,0.061983883,102.7747905,2.605901784104768,True,False,False
93.0,37.34778216,8.278557955,333.8742928,2.4084477201304493,False,False,True
58.0,14.75741985,1.887767552,208.8963401,2.798523888418866,True,False,False
52.0,25.30055871,2.365394438,186.342862,2.339052689846316,True,False,False
26.0,1.218353879,1.270443869,90.05422241,3.161039760490492,False,True,False
68.0,21.07696395,1.240824206,247.3166842,2.7382942967206647,False,False,False
70.0,22.9508713,5.688322892,251.1300326,2.5459457029948807,True,False,False
74.0,29.20318144,5.343637998,265.6949003,2.4477446845115542,True,False,False
28.0,15.73250128,7.952641069,101.2398192,1.9587799239554338,True,False,False
97.0,34.85516799,8.128920858,349.2786694,2.495131212942779,False,False,False
61.0,17.99966763,0.689676121,210.8050442,2.6453354272647607,False,False,True
25.0,8.466518679,0.64854834,89.25059861,2.616163660481537,True,False,False
73.0,15.85081095,3.055215876,262.6417301,2.8577204256391515,True,False,False
29.0,18.18480338,1.570359462,102.5334308,2.103027142628531,False,False,False
67.0,12.84948587,3.413281045,237.559992,2.853135931004029,True,False,False
89.0,33.39187931,6.297544404,319.4471722,2.4823110010185525,True,False,False
31.0,14.30082434,2.954928662,109.7745496,2.274848961437827,False,False,True
55.0,10.56917499,2.990738288,194.9974458,2.8441903800157258,True,False,False
97.0,34.03091596,4.107471029,349.6290275,2.587192546026608,True,False,False
96.0,38.34982728,5.625677284,343.7161569,2.455545046760986,False,False,True
21.0,6.701206992,0.8861581,73.72119644,2.5788034749879913,False,False,False
75.0,27.69457686,6.330322063,264.9503875,2.4301823722590563,True,False,False
28.0,7.46265367,2.487820224,100.2251531,2.640946022965096,False,True,False
47.0,15.89286029,2.001411881,167.7246684,2.5845835508877615,True,False,False
95.0,43.12933167,10.17498349,339.8717323,2.2917184299952775,False,True,False
13.0,1.311583983,0.91786893,48.23208285,3.1670266243660437,False,True,False
28.0,12.99050602,3.381622724,98.90352508,2.228956055965057,False,True,False
99.0,36.87630184,7.618605058,351.8073281,2.4517060271001396,True,False,False
64.0,18.66967958,3.045508873,227.315652,2.651988009390464,True,False,False
70.0,24.70391519,5.052822575,253.9387745,2.545580180240169,True,False,False
31.0,9.847549535,0.553308611,109.5537687,2.646171446825063,False,True,False
70.0,24.12286029,1.07874688,252.0882419,2.64794103160307,False,False,True
96.0,33.73717368,8.701501372,343.0460478,2.477963962535367,False,True,False
100.0,32.38632069,6.903400294,350.8437408,2.518805683014477,True,False,False
75.0,20.77119006,1.930360197,268.8629865,2.7518804542278676,False,False,True
98.0,27.66981156,1.605374723,345.5559312,2.7150298600360836,False,False,True
71.0,30.93431708,4.066906068,251.1436688,2.369252555221468,False,False,False
25.0,10.69837915,1.359456063,87.9565535,2.3734941071016626,True,False,False
30.0,7.377348336,4.990927845,106.4830485,2.51327309246894,False,False,False
17.0,7.759342529,1.962255801,61.87297616,2.315466889214332,False,False,True
83.0,37.71626504,4.007700088,293.8381677,2.355907843359885,False,False,False
20.0,11.47823414,0.69576991,74.53185747,2.316524152672257,False,False,True
89.0,36.06087241,2.325705692,316.5823616,2.4852097161013984,False,False,True
16.0,13.82810314,0.890157941,54.74192597,1.7820646105472169,True,False,False
20.0,14.68531892,2.331899828,68.63989903,1.8542694819207222,True,False,False
13.0,14.52212352,2.823846857,48.8572496,1.6100078195894563,False,False,True
83.0,28.82671381,5.519575003,292.0895775,2.4891249689665633,False,False,False
47.0,22.14974584,5.275784898,169.5980174,2.27876127611418,False,True,False
68.0,14.02880622,1.276217736,241.2374276,2.8958328819089783,False,False,True
38.0,7.736680237,2.05960976,137.8130938,2.8833429081765556,True,False,False
77.0,29.76975537,2.856585742,270.4881539,2.467364605589227,False,False,False
64.0,27.02480286,3.399217629,226.7540305,2.401444349919583,False,False,False
94.0,16.78014184,2.965429418,334.7867143,2.9432945001491975,False,False,True
